"AAPL","MELI","KO","PFE","TM","expectedReturn","volatility","sharpeRatio","text"
0.0244631677690309,0.24489855195156,0.051711689585724,0.342196548519318,0.336730042174367,0.120450664148432,0.208361538704536,0.578084923433183,"AAPL:0.024<br>MELI:0.245<br>KO:0.052<br>PFE:0.342<br>TM:0.337<br>Vol: 0.208<br>Ret: 0.12<br>Sharpe: 0.578"
0.310041507532707,0.181135111828388,0.298416776396351,0.155103919571146,0.0553026846714093,0.169594398526555,0.20630491493392,0.822056995495608,"AAPL:0.31<br>MELI:0.181<br>KO:0.298<br>PFE:0.155<br>TM:0.055<br>Vol: 0.206<br>Ret: 0.17<br>Sharpe: 0.822"
0.183781627522031,0.402084018745299,0.201341617744639,0.104894050226754,0.107898685761277,0.204072538548141,0.264147333417003,0.772570882727696,"AAPL:0.184<br>MELI:0.402<br>KO:0.201<br>PFE:0.105<br>TM:0.108<br>Vol: 0.264<br>Ret: 0.204<br>Sharpe: 0.773"
0.265619675146606,0.318477365427463,0.164865152287928,0.0298689588031948,0.221168848334808,0.200289185294563,0.247433199651608,0.809467709169891,"AAPL:0.266<br>MELI:0.318<br>KO:0.165<br>PFE:0.03<br>TM:0.221<br>Vol: 0.247<br>Ret: 0.2<br>Sharpe: 0.809"
0.261548013483575,0.179188496371567,0.110184840137884,0.170703241807865,0.27837540819911,0.155491449745152,0.205914381238238,0.75512671242351,"AAPL:0.262<br>MELI:0.179<br>KO:0.11<br>PFE:0.171<br>TM:0.278<br>Vol: 0.206<br>Ret: 0.155<br>Sharpe: 0.755"
0.197592363880552,0.0692119338508297,0.218981311497239,0.387719042428709,0.12649534834267,0.107427939430753,0.178490954597183,0.601867695050402,"AAPL:0.198<br>MELI:0.069<br>KO:0.219<br>PFE:0.388<br>TM:0.126<br>Vol: 0.178<br>Ret: 0.107<br>Sharpe: 0.602"
0.510573965005327,0.191067889130373,0.11540047702394,0.0300842996099517,0.152873369230408,0.209336630352577,0.243484508448765,0.859753385076764,"AAPL:0.511<br>MELI:0.191<br>KO:0.115<br>PFE:0.03<br>TM:0.153<br>Vol: 0.243<br>Ret: 0.209<br>Sharpe: 0.86"
0.192037130990816,0.0869769293370414,0.166325706390669,0.00959801624689696,0.545062217034577,0.130086674967438,0.195100620119712,0.666767101445489,"AAPL:0.192<br>MELI:0.087<br>KO:0.166<br>PFE:0.01<br>TM:0.545<br>Vol: 0.195<br>Ret: 0.13<br>Sharpe: 0.667"
0.293909787757276,0.0316348804556042,0.317856822815124,0.202634968280861,0.153963540691135,0.126864109979098,0.175856760587194,0.721405930346338,"AAPL:0.294<br>MELI:0.032<br>KO:0.318<br>PFE:0.203<br>TM:0.154<br>Vol: 0.176<br>Ret: 0.127<br>Sharpe: 0.721"
0.0463009319242697,0.384333576802638,0.0484128268621129,0.144708812472717,0.376243851938262,0.17006718292756,0.25473426631704,0.66762585727629,"AAPL:0.046<br>MELI:0.384<br>KO:0.048<br>PFE:0.145<br>TM:0.376<br>Vol: 0.255<br>Ret: 0.17<br>Sharpe: 0.668"
