"symbol","date","adjusted"
"MELI",2020-05-20,828.309997558594
"MELI",2020-05-21,814.710021972656
"MELI",2020-05-22,841.309997558594
"MELI",2020-05-26,834.169982910156
"MELI",2020-05-27,820.830017089844
"MELI",2020-05-28,827.159973144531
"MELI",2020-05-29,851.669982910156
"MELI",2020-06-01,844.080017089844
"MELI",2020-06-02,859.77001953125
"MELI",2020-06-03,853.52001953125
"MELI",2020-06-04,839.989990234375
"MELI",2020-06-05,866.929992675781
"MELI",2020-06-08,858.859985351562
"MELI",2020-06-09,866.429992675781
"MELI",2020-06-10,886.780029296875
"MELI",2020-06-11,855
"MELI",2020-06-12,896.429992675781
"MELI",2020-06-15,924
"MELI",2020-06-16,950.260009765625
"MELI",2020-06-17,935.72998046875
"MELI",2020-06-18,926.02001953125
"MELI",2020-06-19,952.960021972656
"MELI",2020-06-22,984.539978027344
"MELI",2020-06-23,977.489990234375
"MELI",2020-06-24,953.77001953125
"MELI",2020-06-25,971.440002441406
"MELI",2020-06-26,973.169982910156
"MELI",2020-06-29,980.830017089844
"MELI",2020-06-30,985.77001953125
"MELI",2020-07-01,977.140014648438
"MELI",2020-07-02,988.419982910156
"MELI",2020-07-06,995.929992675781
"MELI",2020-07-07,1007.23999023438
"MELI",2020-07-08,1015
"MELI",2020-07-09,1017.45001220703
"MELI",2020-07-10,1035.82995605469
"MELI",2020-07-13,981.969970703125
"MELI",2020-07-14,972.630004882812
"MELI",2020-07-15,971.630004882812
"MELI",2020-07-16,956.619995117188
"MELI",2020-07-17,964.719970703125
"MELI",2020-07-20,1024.81005859375
"MELI",2020-07-21,1018.90002441406
"MELI",2020-07-22,1019.39001464844
"MELI",2020-07-23,982.299987792969
"MELI",2020-07-24,988.989990234375
"MELI",2020-07-27,1070.43994140625
"MELI",2020-07-28,1039.56005859375
"MELI",2020-07-29,1086.91003417969
"MELI",2020-07-30,1107.5
"MELI",2020-07-31,1124.61999511719
"MELI",2020-08-03,1172.61999511719
"MELI",2020-08-04,1173.93005371094
"MELI",2020-08-05,1225.44995117188
"MELI",2020-08-06,1219.9599609375
"MELI",2020-08-07,1193.96997070312
"MELI",2020-08-10,1124.31005859375
"MELI",2020-08-11,1100.01000976562
"MELI",2020-08-12,1111.64001464844
"MELI",2020-08-13,1157.05004882812
"MELI",2020-08-14,1156.43994140625
"MELI",2020-08-17,1189.86999511719
"MELI",2020-08-18,1208.64001464844
"MELI",2020-08-19,1212.44995117188
"MELI",2020-08-20,1218.30004882812
"MELI",2020-08-21,1202.28002929688
"MELI",2020-08-24,1212.08996582031
"MELI",2020-08-25,1224
"MELI",2020-08-26,1215.93005371094
"MELI",2020-08-27,1201.40002441406
"MELI",2020-08-28,1178.90002441406
"MELI",2020-08-31,1168.58996582031
"MELI",2020-09-01,1209.26000976562
"MELI",2020-09-02,1195.9599609375
"MELI",2020-09-03,1087.11999511719
"MELI",2020-09-04,1083.38000488281
"MELI",2020-09-08,1022.53002929688
"MELI",2020-09-09,1057.33996582031
"MELI",2020-09-10,1040.98999023438
"MELI",2020-09-11,1032.97998046875
"MELI",2020-09-14,1036.77001953125
"MELI",2020-09-15,1029.98999023438
"MELI",2020-09-16,1003
"MELI",2020-09-17,980.150024414062
"MELI",2020-09-18,998.059997558594
"MELI",2020-09-21,1011.98999023438
"MELI",2020-09-22,1060.96997070312
"MELI",2020-09-23,1020.96002197266
"MELI",2020-09-24,1034.63000488281
"MELI",2020-09-25,1062
"MELI",2020-09-28,1093.43005371094
"MELI",2020-09-29,1082.86999511719
"MELI",2020-09-30,1082.47998046875
"MELI",2020-10-01,1115.33996582031
"MELI",2020-10-02,1079.32995605469
"MELI",2020-10-05,1090.57995605469
"MELI",2020-10-06,1091.39001464844
"MELI",2020-10-07,1145
"MELI",2020-10-08,1160.36999511719
"MELI",2020-10-09,1199.83996582031
"MELI",2020-10-12,1215.75
"MELI",2020-10-13,1269.17004394531
"MELI",2020-10-14,1238.69995117188
"MELI",2020-10-15,1257.89001464844
"MELI",2020-10-16,1271.38000488281
"MELI",2020-10-19,1284.05004882812
"MELI",2020-10-20,1333.66003417969
"MELI",2020-10-21,1299.13000488281
"MELI",2020-10-22,1294.31994628906
"MELI",2020-10-23,1312.16003417969
"MELI",2020-10-26,1281.43994140625
"MELI",2020-10-27,1282.46997070312
"MELI",2020-10-28,1273.58996582031
"MELI",2020-10-29,1300.97998046875
"MELI",2020-10-30,1214.05004882812
"MELI",2020-11-02,1215.85998535156
"MELI",2020-11-03,1233.96997070312
"MELI",2020-11-04,1315.68994140625
"MELI",2020-11-05,1437.80004882812
"MELI",2020-11-06,1485.85998535156
"MELI",2020-11-09,1330.71997070312
"MELI",2020-11-10,1226.03002929688
"MELI",2020-11-11,1304.48999023438
"MELI",2020-11-12,1296
"MELI",2020-11-13,1301.66003417969
"MELI",2020-11-16,1286.31005859375
"MELI",2020-11-17,1300.81005859375
"MELI",2020-11-18,1318.08996582031
"MELI",2020-11-19,1370.30004882812
"MELI",2020-11-20,1416.98999023438
"MELI",2020-11-23,1451.77001953125
"MELI",2020-11-24,1439.28002929688
"MELI",2020-11-25,1480.35998535156
"MELI",2020-11-27,1513.43005371094
"MELI",2020-11-30,1553.32995605469
"MELI",2020-12-01,1521.66003417969
"MELI",2020-12-02,1522.85998535156
"MELI",2020-12-03,1560.33996582031
"MELI",2020-12-04,1557.38000488281
"MELI",2020-12-07,1575.59997558594
"MELI",2020-12-08,1615.88000488281
"MELI",2020-12-09,1536.5400390625
"MELI",2020-12-10,1589.52001953125
"MELI",2020-12-11,1606.63000488281
"MELI",2020-12-14,1618.06005859375
"MELI",2020-12-15,1668.98999023438
"MELI",2020-12-16,1669.5400390625
"MELI",2020-12-17,1679.98999023438
"MELI",2020-12-18,1723.68005371094
"MELI",2020-12-21,1697.89001464844
"MELI",2020-12-22,1732.39001464844
"MELI",2020-12-23,1670.01000976562
"MELI",2020-12-24,1690.47998046875
"MELI",2020-12-28,1663.71997070312
"MELI",2020-12-29,1673.48999023438
"MELI",2020-12-30,1712.93994140625
"MELI",2020-12-31,1675.21997070312
"MELI",2021-01-04,1640
"MELI",2021-01-05,1650
"MELI",2021-01-06,1571.97998046875
"MELI",2021-01-07,1597.96997070312
"MELI",2021-01-08,1719
"MELI",2021-01-11,1761.55004882812
"MELI",2021-01-12,1810.08996582031
"MELI",2021-01-13,1798.18994140625
"MELI",2021-01-14,1852.53002929688
"MELI",2021-01-15,1851.78002929688
"MELI",2021-01-19,1913.2099609375
"MELI",2021-01-20,1984.33996582031
"MELI",2021-01-21,1940.18994140625
"MELI",2021-01-22,1965.05004882812
"MELI",2021-01-25,1880
"MELI",2021-01-26,1807.73999023438
"MELI",2021-01-27,1718.69995117188
"MELI",2021-01-28,1844.72998046875
"MELI",2021-01-29,1779.51000976562
"MELI",2021-02-01,1896.7900390625
"MELI",2021-02-02,1909.98999023438
"MELI",2021-02-03,1870.52001953125
"MELI",2021-02-04,1893.34997558594
"MELI",2021-02-05,1918.13000488281
"MELI",2021-02-08,1900.89001464844
"MELI",2021-02-09,1878
"MELI",2021-02-10,1905.27001953125
"MELI",2021-02-11,1942.25
"MELI",2021-02-12,1943
"MELI",2021-02-16,1939.86999511719
"MELI",2021-02-17,1890.25
"MELI",2021-02-18,1891.08996582031
"MELI",2021-02-19,1910.39001464844
"MELI",2021-02-22,1788.81994628906
"MELI",2021-02-23,1775.7900390625
"MELI",2021-02-24,1714
"MELI",2021-02-25,1613.06005859375
"MELI",2021-02-26,1638.10998535156
"MELI",2021-03-01,1713.28002929688
"MELI",2021-03-02,1642.41003417969
"MELI",2021-03-03,1528
"MELI",2021-03-04,1458.64001464844
"MELI",2021-03-05,1470.23999023438
"MELI",2021-03-08,1369.5400390625
"MELI",2021-03-09,1452.01000976562
"MELI",2021-03-10,1435.56994628906
"MELI",2021-03-11,1570.78002929688
"MELI",2021-03-12,1550.15002441406
"MELI",2021-03-15,1581.31994628906
"MELI",2021-03-16,1550.48999023438
"MELI",2021-03-17,1537.61999511719
"MELI",2021-03-18,1436.17004394531
"MELI",2021-03-19,1448.89001464844
"MELI",2021-03-22,1476.10998535156
"MELI",2021-03-23,1446.65002441406
"MELI",2021-03-24,1387.84997558594
"MELI",2021-03-25,1402.5
"MELI",2021-03-26,1431.96997070312
"MELI",2021-03-29,1403.42004394531
"MELI",2021-03-30,1428.03002929688
"MELI",2021-03-31,1472.14001464844
"MELI",2021-04-01,1510.5
"MELI",2021-04-05,1503.44995117188
"MELI",2021-04-06,1547.7900390625
"MELI",2021-04-07,1542
"MELI",2021-04-08,1588
"MELI",2021-04-09,1584.72998046875
"MELI",2021-04-12,1593.65002441406
"MELI",2021-04-13,1598.19995117188
"MELI",2021-04-14,1546.56005859375
"MELI",2021-04-15,1599.47998046875
"MELI",2021-04-16,1591.88000488281
"MELI",2021-04-19,1570.98999023438
"MELI",2021-04-20,1533.41003417969
"MELI",2021-04-21,1576.98999023438
"MELI",2021-04-22,1563.4599609375
"MELI",2021-04-23,1600.91003417969
"MELI",2021-04-26,1623.01000976562
"MELI",2021-04-27,1604.93994140625
"MELI",2021-04-28,1622
"MELI",2021-04-29,1588.22998046875
"MELI",2021-04-30,1570.97998046875
"MELI",2021-05-03,1571.53002929688
"MELI",2021-05-04,1526.91003417969
"MELI",2021-05-05,1530.5400390625
"MELI",2021-05-06,1446.33996582031
"MELI",2021-05-07,1481.26000976562
"MELI",2021-05-10,1384.4599609375
"MELI",2021-05-11,1381.42004394531
"MELI",2021-05-12,1302.48999023438
"MELI",2021-05-13,1296.65002441406
"MELI",2021-05-14,1323.09997558594
"MELI",2021-05-17,1336.78002929688
"MELI",2021-05-18,1346.06005859375
"MELI",2021-05-19,1322.31005859375
"MELI",2021-05-20,1374.98999023438
"MELI",2021-05-21,1367.11999511719
"MELI",2021-05-24,1367.32995605469
"MELI",2021-05-25,1365.42004394531
"MELI",2021-05-26,1385.46997070312
"MELI",2021-05-27,1355
"MELI",2021-05-28,1358.67004394531
"MELI",2021-06-01,1368.86999511719
"MELI",2021-06-02,1362.44995117188
"MELI",2021-06-03,1324.15002441406
"MELI",2021-06-04,1325.42004394531
"MELI",2021-06-07,1325.18994140625
"MELI",2021-06-08,1311.53002929688
"MELI",2021-06-09,1316.66003417969
"MELI",2021-06-10,1373.34997558594
"MELI",2021-06-11,1392.75
"MELI",2021-06-14,1432.63000488281
"MELI",2021-06-15,1404.78002929688
"MELI",2021-06-16,1427.22998046875
"MELI",2021-06-17,1462.57995605469
"MELI",2021-06-18,1468.06005859375
"MELI",2021-06-21,1476.33996582031
"MELI",2021-06-22,1505
"MELI",2021-06-23,1532.76000976562
"MELI",2021-06-24,1542.39001464844
"MELI",2021-06-25,1541.71997070312
"MELI",2021-06-28,1570.71997070312
"MELI",2021-06-29,1583
"MELI",2021-06-30,1557.7900390625
"MELI",2021-07-01,1544.98999023438
"MELI",2021-07-02,1551.9599609375
"MELI",2021-07-06,1553.9599609375
"MELI",2021-07-07,1540.90002441406
"MELI",2021-07-08,1526.93005371094
"MELI",2021-07-09,1554.96997070312
"MELI",2021-07-12,1526
"MELI",2021-07-13,1548.2099609375
"MELI",2021-07-14,1507.01000976562
"MELI",2021-07-15,1508.47998046875
"MELI",2021-07-16,1512.51000976562
"MELI",2021-07-19,1497.27001953125
"MELI",2021-07-20,1542.15002441406
"MELI",2021-07-21,1550.17004394531
"MELI",2021-07-22,1591.21997070312
"MELI",2021-07-23,1613.81005859375
"MELI",2021-07-26,1585.7099609375
"MELI",2021-07-27,1580
"MELI",2021-07-28,1637.03002929688
"MELI",2021-07-29,1641.52001953125
"MELI",2021-07-30,1568.69995117188
"MELI",2021-08-02,1578.65002441406
"MELI",2021-08-03,1575.69995117188
"MELI",2021-08-04,1570
"MELI",2021-08-05,1786.10998535156
"MELI",2021-08-06,1756.27001953125
"MELI",2021-08-09,1755.73999023438
"MELI",2021-08-10,1878.53002929688
"MELI",2021-08-11,1887.56994628906
"MELI",2021-08-12,1842.67004394531
"MELI",2021-08-13,1851.59997558594
"MELI",2021-08-16,1795
"MELI",2021-08-17,1767.98999023438
"MELI",2021-08-18,1784.13000488281
"MELI",2021-08-19,1759.9599609375
"MELI",2021-08-20,1786.5400390625
"MELI",2021-08-23,1810
"MELI",2021-08-24,1855.2900390625
"MELI",2021-08-25,1871.93994140625
"MELI",2021-08-26,1835.68005371094
"MELI",2021-08-27,1865
"MELI",2021-08-30,1878.90002441406
"MELI",2021-08-31,1867.44995117188
"MELI",2021-09-01,1896.51000976562
"MELI",2021-09-02,1931.32995605469
"MELI",2021-09-03,1946.01000976562
"MELI",2021-09-07,1953.82995605469
"MELI",2021-09-08,1906.14001464844
"MELI",2021-09-09,1883.41003417969
"MELI",2021-09-10,1847.41003417969
"MELI",2021-09-13,1852.60998535156
"MELI",2021-09-14,1856.33996582031
"MELI",2021-09-15,1889.26000976562
"MELI",2021-09-16,1881.34997558594
"MELI",2021-09-17,1878.22998046875
"MELI",2021-09-20,1820.69995117188
"MELI",2021-09-21,1838.58996582031
"MELI",2021-09-22,1879.48999023438
"MELI",2021-09-23,1886.48999023438
"MELI",2021-09-24,1869.61999511719
"MELI",2021-09-27,1768.15002441406
"MELI",2021-09-28,1682.01000976562
"MELI",2021-09-29,1662.98999023438
"MELI",2021-09-30,1679.40002441406
"MELI",2021-10-01,1667.59997558594
"MELI",2021-10-04,1592.75
"MELI",2021-10-05,1585.43994140625
"MELI",2021-10-06,1548.56994628906
"MELI",2021-10-07,1554.0400390625
"MELI",2021-10-08,1511.18994140625
"MELI",2021-10-11,1459.31994628906
"MELI",2021-10-12,1461.25
"MELI",2021-10-13,1518.43005371094
"MELI",2021-10-14,1524.25
"MELI",2021-10-15,1563.08996582031
"MELI",2021-10-18,1592.61999511719
"MELI",2021-10-19,1591.26000976562
"MELI",2021-10-20,1604.01000976562
"MELI",2021-10-21,1583.93994140625
"MELI",2021-10-22,1503.78002929688
"MELI",2021-10-25,1536.51000976562
"MELI",2021-10-26,1544.66003417969
"MELI",2021-10-27,1500
"MELI",2021-10-28,1516.86999511719
"MELI",2021-10-29,1481.02001953125
"MELI",2021-11-01,1489.66003417969
"MELI",2021-11-02,1508.7099609375
"MELI",2021-11-03,1531.93005371094
"MELI",2021-11-04,1556.48999023438
"MELI",2021-11-05,1629.76000976562
"MELI",2021-11-08,1650
"MELI",2021-11-09,1709.97998046875
"MELI",2021-11-10,1592.21997070312
"MELI",2021-11-11,1577.07995605469
"MELI",2021-11-12,1597.15002441406
"MELI",2021-11-15,1633.2099609375
"MELI",2021-11-16,1541.55004882812
"MELI",2021-11-17,1487.32995605469
"MELI",2021-11-18,1446.09997558594
"MELI",2021-11-19,1401.27001953125
"MELI",2021-11-22,1314.82995605469
"MELI",2021-11-23,1285
"MELI",2021-11-24,1273
"MELI",2021-11-26,1258.7099609375
"MELI",2021-11-29,1234.09997558594
"MELI",2021-11-30,1188.41003417969
"MELI",2021-12-01,1104.19995117188
"MELI",2021-12-02,1129.21997070312
"MELI",2021-12-03,1052.94995117188
"MELI",2021-12-06,1112.14001464844
"MELI",2021-12-07,1178.26000976562
"MELI",2021-12-08,1210.40002441406
"MELI",2021-12-09,1131.83996582031
"MELI",2021-12-10,1144.5
"MELI",2021-12-13,1180
"MELI",2021-12-14,1190.40002441406
"MELI",2021-12-15,1210.11999511719
"MELI",2021-12-16,1178.03002929688
"MELI",2021-12-17,1187.55004882812
"MELI",2021-12-20,1187.35998535156
"MELI",2021-12-21,1224.51000976562
"MELI",2021-12-22,1227.93994140625
"MELI",2021-12-23,1262.72998046875
"MELI",2021-12-27,1299.10998535156
"MELI",2021-12-28,1316.28002929688
"MELI",2021-12-29,1323.56005859375
"MELI",2021-12-30,1356.4599609375
"MELI",2021-12-31,1348.40002441406
"MELI",2022-01-03,1332.93994140625
"MELI",2022-01-04,1241.38000488281
"MELI",2022-01-05,1129.68994140625
"MELI",2022-01-06,1156.78002929688
"MELI",2022-01-07,1085.35998535156
"MELI",2022-01-10,1053.31005859375
"MELI",2022-01-11,1166.06994628906
"MELI",2022-01-12,1210.91003417969
"MELI",2022-01-13,1131.01000976562
"MELI",2022-01-14,1122.73999023438
"MELI",2022-01-18,1100.75
"MELI",2022-01-19,1060.93994140625
"MELI",2022-01-20,1091.31005859375
"MELI",2022-01-21,1052.56005859375
"MELI",2022-01-24,1026.63000488281
"MELI",2022-01-25,1001.65002441406
"MELI",2022-01-26,975.640014648438
"MELI",2022-01-27,992.5
"MELI",2022-01-28,1048.63000488281
"MELI",2022-01-31,1132.06005859375
"MELI",2022-02-01,1138.10998535156
"MELI",2022-02-02,1082.59997558594
"MELI",2022-02-03,999.739990234375
"MELI",2022-02-04,1035.32995605469
"MELI",2022-02-07,1035.14001464844
"MELI",2022-02-08,1050.86999511719
"MELI",2022-02-09,1133.19995117188
"MELI",2022-02-10,1122.42004394531
"MELI",2022-02-11,1091.08996582031
"MELI",2022-02-14,1119.01000976562
"MELI",2022-02-15,1170.30004882812
"MELI",2022-02-16,1133.83996582031
"MELI",2022-02-17,1021.07000732422
"MELI",2022-02-18,937.260009765625
"MELI",2022-02-22,887.859985351562
"MELI",2022-02-23,920.570007324219
"MELI",2022-02-24,1033.58996582031
"MELI",2022-02-25,1111.39001464844
"MELI",2022-02-28,1126.65002441406
"MELI",2022-03-01,1124.52001953125
"MELI",2022-03-02,1140.90002441406
"MELI",2022-03-03,1096.76000976562
"MELI",2022-03-04,1055.78002929688
"MELI",2022-03-07,957.869995117188
"MELI",2022-03-08,914.780029296875
"MELI",2022-03-09,984.760009765625
"MELI",2022-03-10,931.289978027344
"MELI",2022-03-11,891.690002441406
"MELI",2022-03-14,882.469970703125
"MELI",2022-03-15,952.340026855469
"MELI",2022-03-16,1075.96997070312
"MELI",2022-03-17,1149.08996582031
"MELI",2022-03-18,1185.53002929688
"MELI",2022-03-21,1153.83996582031
"MELI",2022-03-22,1215.06994628906
"MELI",2022-03-23,1212.44995117188
"MELI",2022-03-24,1236.43994140625
"MELI",2022-03-25,1166.32995605469
"MELI",2022-03-28,1225.16003417969
"MELI",2022-03-29,1256.5
"MELI",2022-03-30,1209.84997558594
"MELI",2022-03-31,1189.47998046875
"MELI",2022-04-01,1224.13000488281
"MELI",2022-04-04,1265.01000976562
"MELI",2022-04-05,1218.15002441406
"MELI",2022-04-06,1163.96997070312
"MELI",2022-04-07,1173.14001464844
"MELI",2022-04-08,1160.80004882812
"MELI",2022-04-11,1125.68994140625
"MELI",2022-04-12,1115.97998046875
"MELI",2022-04-13,1135.75
"MELI",2022-04-14,1060.33996582031
"MELI",2022-04-18,1070.0400390625
"MELI",2022-04-19,1130.34997558594
"MELI",2022-04-20,1080.16003417969
"MELI",2022-04-21,1014.01000976562
"MELI",2022-04-22,979.820007324219
"MELI",2022-04-25,1041.92004394531
"MELI",2022-04-26,1019.84002685547
"MELI",2022-04-27,1024.73999023438
"MELI",2022-04-28,1040
"MELI",2022-04-29,973.630004882812
"MELI",2022-05-02,1002.78997802734
"MELI",2022-05-03,996.640014648438
"MELI",2022-05-04,1023.21002197266
"MELI",2022-05-05,913.219970703125
"MELI",2022-05-06,927.549987792969
"MELI",2022-05-09,770.989990234375
"MELI",2022-05-10,774.440002441406
"MELI",2022-05-11,679.679992675781
"MELI",2022-05-12,722.929992675781
"MELI",2022-05-13,794.960021972656
"MELI",2022-05-16,787.809997558594
"MELI",2022-05-17,834.880004882812
"MELI",2022-05-18,749.299987792969
"MELI",2022-05-19,801.570007324219
"MELI",2022-05-20,775.650024414062
"MELI",2022-05-23,774.299987792969
"MELI",2022-05-24,699.859985351562
"MELI",2022-05-25,723
"MELI",2022-05-26,783.440002441406
"MELI",2022-05-27,811.440002441406
"MELI",2022-05-31,785.880004882812
"MELI",2022-06-01,762.239990234375
"MELI",2022-06-02,836.739990234375
"MELI",2022-06-03,788.900024414062
"MELI",2022-06-06,803.989990234375
"MELI",2022-06-07,824.679992675781
"MELI",2022-06-08,824.619995117188
"MELI",2022-06-09,748.409973144531
"MELI",2022-06-10,691.690002441406
"MELI",2022-06-13,626.940002441406
"MELI",2022-06-14,616.400024414062
"MELI",2022-06-15,672.690002441406
"MELI",2022-06-16,612.700012207031
"MELI",2022-06-17,635.219970703125
"MELI",2022-06-21,656.700012207031
"MELI",2022-06-22,677.400024414062
"MELI",2022-06-23,698.640014648438
"MELI",2022-06-24,739.460021972656
"MELI",2022-06-27,717.309997558594
"MELI",2022-06-28,665
"MELI",2022-06-29,660.130004882812
"MELI",2022-06-30,636.869995117188
"MELI",2022-07-01,659.950012207031
"MELI",2022-07-05,713.570007324219
"MELI",2022-07-06,704.549987792969
"MELI",2022-07-07,721.619995117188
"MELI",2022-07-08,708.630004882812
"MELI",2022-07-11,659.919982910156
"MELI",2022-07-12,653.630004882812
"MELI",2022-07-13,655.75
"MELI",2022-07-14,655.690002441406
"MELI",2022-07-15,689.989990234375
"MELI",2022-07-18,691.840026855469
"MELI",2022-07-19,724.75
"MELI",2022-07-20,779.679992675781
"MELI",2022-07-21,789.200012207031
"MELI",2022-07-22,763.919982910156
"MELI",2022-07-25,762.780029296875
"MELI",2022-07-26,727.789978027344
"MELI",2022-07-27,791.669982910156
"MELI",2022-07-28,803.75
"MELI",2022-07-29,813.710021972656
"MELI",2022-08-01,813.969970703125
"MELI",2022-08-02,837.590026855469
"MELI",2022-08-03,890.869995117188
"MELI",2022-08-04,1034.82995605469
"MELI",2022-08-05,1024.81005859375
"MELI",2022-08-08,1024.25
"MELI",2022-08-09,995.5
"MELI",2022-08-10,1064.22998046875
"MELI",2022-08-11,1032.46997070312
"MELI",2022-08-12,1081.07995605469
"MELI",2022-08-15,1082.66003417969
"MELI",2022-08-16,1053.75
"MELI",2022-08-17,997.900024414062
"MELI",2022-08-18,977.52001953125
"MELI",2022-08-19,909.760009765625
"MELI",2022-08-22,878.090026855469
"MELI",2022-08-23,887.039978027344
"MELI",2022-08-24,898
"MELI",2022-08-25,919.179992675781
"MELI",2022-08-26,877.799987792969
"MELI",2022-08-29,875.169982910156
"MELI",2022-08-30,862.099975585938
"MELI",2022-08-31,855.359985351562
"MELI",2022-09-01,858.789978027344
"MELI",2022-09-02,855.909973144531
"MELI",2022-09-06,857.929992675781
"MELI",2022-09-07,887.690002441406
"MELI",2022-09-08,922.539978027344
"MELI",2022-09-09,970.989990234375
"MELI",2022-09-12,1002.01000976562
"MELI",2022-09-13,943.900024414062
"MELI",2022-09-14,960.330017089844
"MELI",2022-09-15,965.780029296875
"MELI",2022-09-16,919.109985351562
"MELI",2022-09-19,933.099975585938
"MELI",2022-09-20,905.690002441406
"MELI",2022-09-21,887.5
"MELI",2022-09-22,850
"MELI",2022-09-23,815.010009765625
"MELI",2022-09-26,799.580017089844
"MELI",2022-09-27,804.690002441406
"MELI",2022-09-28,865.239990234375
"MELI",2022-09-29,829.679992675781
"MELI",2022-09-30,827.780029296875
"MELI",2022-10-03,882.299987792969
"MELI",2022-10-04,948.25
"MELI",2022-10-05,933.760009765625
"MELI",2022-10-06,929.179992675781
"MELI",2022-10-07,881.989990234375
"MELI",2022-10-10,872.599975585938
"MELI",2022-10-11,834.669982910156
"MELI",2022-10-12,820.650024414062
"MELI",2022-10-13,822.059997558594
"MELI",2022-10-14,756.880004882812
"MELI",2022-10-17,850.659973144531
"MELI",2022-10-18,853.289978027344
"MELI",2022-10-19,815.450012207031
"MELI",2022-10-20,820.469970703125
"MELI",2022-10-21,844.900024414062
"MELI",2022-10-24,827.159973144531
"MELI",2022-10-25,862.969970703125
"MELI",2022-10-26,833.359985351562
"MELI",2022-10-27,836.820007324219
"MELI",2022-10-28,881.75
"MELI",2022-10-31,901.619995117188
"MELI",2022-11-01,919.340026855469
"MELI",2022-11-02,851.280029296875
"MELI",2022-11-03,870.880004882812
"MELI",2022-11-04,938.570007324219
"MELI",2022-11-07,940.780029296875
"MELI",2022-11-08,937.080017089844
"MELI",2022-11-09,897.619995117188
"MELI",2022-11-10,935.530029296875
"MELI",2022-11-11,974.890014648438
"MELI",2022-11-14,959.580017089844
"MELI",2022-11-15,1020.67999267578
"MELI",2022-11-16,972.820007324219
"MELI",2022-11-17,927.130004882812
"MELI",2022-11-18,962.080017089844
"MELI",2022-11-21,963.030029296875
"MELI",2022-11-22,957.159973144531
"MELI",2022-11-23,962.429992675781
"MELI",2022-11-25,951.570007324219
"MELI",2022-11-28,921.340026855469
"MELI",2022-11-29,889.260009765625
"MELI",2022-11-30,930.989990234375
"MELI",2022-12-01,941.010009765625
"MELI",2022-12-02,945.070007324219
"MELI",2022-12-05,881.900024414062
"MELI",2022-12-06,863.090026855469
"MELI",2022-12-07,863.809997558594
"MELI",2022-12-08,884.239990234375
"MELI",2022-12-09,896.47998046875
"MELI",2022-12-12,880.25
"MELI",2022-12-13,870.650024414062
"MELI",2022-12-14,867.299987792969
"MELI",2022-12-15,835.090026855469
"MELI",2022-12-16,843.97998046875
"MELI",2022-12-19,884.27001953125
"MELI",2022-12-20,875.909973144531
"MELI",2022-12-21,900.099975585938
"MELI",2022-12-22,873.260009765625
"MELI",2022-12-23,878.320007324219
"MELI",2022-12-27,854.299987792969
"MELI",2022-12-28,839.570007324219
"MELI",2022-12-29,866.280029296875
"MELI",2022-12-30,846.239990234375
"MELI",2023-01-03,826.109985351562
"MELI",2023-01-04,837.440002441406
"MELI",2023-01-05,856.090026855469
"MELI",2023-01-06,873.469970703125
"MELI",2023-01-09,897.309997558594
"MELI",2023-01-10,915.780029296875
"MELI",2023-01-11,936.799987792969
"MELI",2023-01-12,1024.31005859375
"MELI",2023-01-13,1082.92004394531
"MELI",2023-01-17,1070
"MELI",2023-01-18,1068.92004394531
"MELI",2023-01-19,1072.73999023438
"MELI",2023-01-20,1098.08996582031
"MELI",2023-01-23,1095
"MELI",2023-01-24,1109.91003417969
"MELI",2023-01-25,1130.64001464844
"MELI",2023-01-26,1188.57995605469
"MELI",2023-01-27,1221.27001953125
"MELI",2023-01-30,1161.80004882812
"MELI",2023-01-31,1181.68994140625
"MELI",2023-02-01,1214.2900390625
"MELI",2023-02-02,1226.57995605469
"MELI",2023-02-03,1187.25
"MELI",2023-02-06,1175.43994140625
"MELI",2023-02-07,1173.81005859375
"MELI",2023-02-08,1166.90002441406
"MELI",2023-02-09,1143.65002441406
"MELI",2023-02-10,1104.94995117188
"MELI",2023-02-13,1112.31994628906
"MELI",2023-02-14,1132.31005859375
"MELI",2023-02-15,1159.59997558594
"MELI",2023-02-16,1119.64001464844
"MELI",2023-02-17,1100.86999511719
"MELI",2023-02-21,1099.32995605469
"MELI",2023-02-22,1118.26000976562
"MELI",2023-02-23,1136.26000976562
"MELI",2023-02-24,1156.88000488281
"MELI",2023-02-27,1182.98999023438
"MELI",2023-02-28,1220
"MELI",2023-03-01,1208.71997070312
"MELI",2023-03-02,1218.52001953125
"MELI",2023-03-03,1226.73999023438
"MELI",2023-03-06,1256.26000976562
"MELI",2023-03-07,1264.91003417969
"MELI",2023-03-08,1252.56994628906
"MELI",2023-03-09,1201.7900390625
"MELI",2023-03-10,1168.0400390625
"MELI",2023-03-13,1162.32995605469
"MELI",2023-03-14,1214.9599609375
"MELI",2023-03-15,1188.9599609375
"MELI",2023-03-16,1214.73999023438
"MELI",2023-03-17,1201.15002441406
"MELI",2023-03-20,1182.75
"MELI",2023-03-21,1220.42004394531
"MELI",2023-03-22,1186.63000488281
"MELI",2023-03-23,1191.55004882812
"MELI",2023-03-24,1187.28002929688
"MELI",2023-03-27,1191.7900390625
"MELI",2023-03-28,1196.73999023438
"MELI",2023-03-29,1224.88000488281
"MELI",2023-03-30,1266.80004882812
"MELI",2023-03-31,1318.06005859375
"MELI",2023-04-03,1313.64001464844
"MELI",2023-04-04,1301.90002441406
