"date","AAPL","MELI","KO","PFE","TM"
"2019-07-25",49.7161026000977,652.5,44.1440353393555,30.9568767547607,113.709564208984
"2019-07-26",49.8890190124512,654.710021972656,45.059024810791,31.2615795135498,113.237571716309
"2019-07-29",50.3549003601074,653.390014648438,44.9093017578125,30.0717754364014,113.04874420166
"2019-07-30",50.1387596130371,633.780029296875,44.6847076416016,28.141960144043,112.53385925293
"2019-07-31",51.161808013916,621.419982910156,43.7780342102051,28.1782264709473,110.748832702637
"2019-08-01",50.0547180175781,626.450012207031,43.2789535522461,28.009801864624,111.237983703613
"2019-08-02",48.9956550598145,614.710021972656,43.5284957885742,27.8267383575439,110.66300201416
"2019-08-05",46.430835723877,574.25,42.9628677368164,27.0651550292969,110.105186462402
"2019-08-06",47.3097801208496,601.039978027344,43.478588104248,27.0578384399414,109.03246307373
"2019-08-07",47.7996940612793,613.539978027344,44.2355308532715,26.7868976593018,110.036529541016
"2019-08-08",48.8539581298828,688.099975585938,44.6597557067871,26.9992580413818,111.006278991699
"2019-08-09",48.4513816833496,690.099975585938,44.4351654052734,26.6184730529785,110.688751220703
"2019-08-12",48.3284378051758,623.650024414062,44.2521743774414,25.9154796600342,110.045112609863
"2019-08-13",50.3750648498535,637.570007324219,44.5017127990723,25.776346206665,111.066360473633
"2019-08-14",48.8756484985352,620,44.0774955749512,25.0733528137207,108.54328918457
"2019-08-15",48.6321754455566,613.25,44.8094749450684,25.2491016387939,109.298492431641
"2019-08-16",49.7796440124512,624.530029296875,45.258659362793,25.3735904693604,110.525688171387
"2019-08-19",50.7077369689941,603.349975585938,45.4915542602539,25.761697769165,111.255142211914
"2019-08-20",50.7101440429688,612.299987792969,44.817798614502,25.3442916870117,110.731658935547
"2019-08-21",51.2597694396973,629.830017089844,45.0007934570312,25.5346946716309,111.461128234863
"2019-08-22",51.216381072998,619.400024414062,45.3251953125,25.6884651184082,111.263732910156
"2019-08-23",48.8491287231445,598.179992675781,44.701343536377,25.1465835571289,109.701850891113
"2019-08-26",49.7772369384766,602.619995117188,45.3667945861816,25.5127220153809,112.23348236084
"2019-08-27",49.2155532836914,594.130004882812,45.5165176391602,25.1465835571289,111.958862304688
"2019-08-28",49.5457992553711,588.150024414062,45.8409233093262,25.6884651184082,111.812965393066
"2019-08-29",50.3847045898438,593.489990234375,45.7910118103027,25.8715381622314,111.993186950684
"2019-08-30",50.3196258544922,594.599975585938,45.7826957702637,26.0326404571533,112.104751586914
"2019-09-03",49.586784362793,581,45.9989700317383,26.4500503540039,112.911445617676
"2019-09-04",50.428092956543,590,46.3899154663086,26.2376842498779,113.366287231445
"2019-09-05",51.4140510559082,605.690002441406,45.8492393493652,26.6111488342285,112.568176269531
"2019-09-06",51.4092254638672,597.789978027344,45.9407424926758,26.7283115386963,113.323379516602
"2019-09-09",51.628604888916,571.130004882812,45.3501510620117,26.969970703125,113.992767333984
"2019-09-10",52.2384872436523,549.169982910156,45.2503395080566,27.3727226257324,114.670715332031
"2019-09-11",53.8994140625,560.880004882812,45.55810546875,27.3946876525879,116.327033996582
"2019-09-12",53.778881072998,571.72998046875,45.8409233093262,27.2994861602783,116.532997131348
"2019-09-13",52.7326774597168,566.830017089844,45.4638671875,27.0285511016846,117.279632568359
"2019-09-16",53.0098838806152,554.049987792969,45.2125015258789,26.969970703125,116.661727905273
"2019-09-17",53.2027359008789,549.97998046875,45.4471130371094,26.7283115386963,118.275123596191
"2019-09-18",53.7017517089844,542.52001953125,45.4387321472168,26.6404399871826,117.614295959473
"2019-09-19",53.2654190063477,549.309997558594,45.6817207336426,26.7356357574463,117.185211181641
"2019-09-20",52.4867897033691,547.969970703125,45.1706085205078,26.8674507141113,117.193786621094
"2019-09-23",52.7254371643066,540.090026855469,45.3633193969727,26.5379199981689,117.030731201172
"2019-09-24",52.474723815918,537.289978027344,45.4973907470703,26.3694915771484,117.92325592041
"2019-09-25",53.2822914123535,551.869995117188,45.3884658813477,26.2889404296875,117.245269775391
"2019-09-26",53.0074882507324,549.859985351562,45.5727996826172,26.2010669708252,118.704193115234
"2019-09-27",52.7495498657227,541.52001953125,45.5057601928711,26.5232734680176,118.521591186523
"2019-09-30",53.9910278320312,551.22998046875,45.6146926879883,26.3109092712402,116.964836120605
"2019-10-01",54.1404762268066,550.429992675781,45.790657043457,25.9447650909424,115.921180725098
"2019-10-02",52.7832984924316,544.090026855469,44.4751663208008,25.4102058410645,114.338356018066
"2019-10-03",53.2316818237305,558.190002441406,45.1119613647461,25.9594173431396,114.103530883789
"2019-10-04",54.7238578796387,559.219970703125,45.698486328125,26.3109092712402,114.64274597168
"2019-10-07",54.7359046936035,548.869995117188,45.137092590332,26.2376842498779,114.060050964355
"2019-10-08",54.0946731567383,525.630004882812,44.8941078186035,25.9447650909424,114.303558349609
"2019-10-09",54.7286758422852,532.030029296875,45.1035842895508,26.1351680755615,115.677665710449
"2019-10-10",55.4663314819336,542.409973144531,44.9611396789551,26.2083873748779,115.36457824707
"2019-10-11",56.9416427612305,554.210021972656,44.659496307373,26.4427242279053,117.799736022949
"2019-10-14",56.859676361084,555.580017089844,44.659496307373,26.5818557739258,117.469245910645
"2019-10-15",56.7270851135254,566.549987792969,44.8354530334473,26.7283115386963,119.034683227539
"2019-10-16",56.4980850219727,548.97998046875,44.8187065124512,26.6111488342285,118.939018249512
"2019-10-17",56.7174491882324,549.25,45.0700607299805,26.6990261077881,118.234573364258
"2019-10-18",56.9898567199707,536.27001953125,45.8995704650879,26.6990261077881,118.078033447266
